Customer ID,Customer Name,Gender,Customer Age,Recency,Frequency,Monetary,AOV,Return_Rate_Pct,Recency_scaled,Frequency_log_scaled,Monetary_log_scaled,AOV_scaled,Return_Rate_Pct_scaled
10971,Christine Miller,Female,31,60.0,6,18895,3149.1666666666665,33.33333333333333,-0.872874214480782,0.5632864632409723,0.8173980758271449,0.5845426677950403,-0.2935651901768395
10972,Kyle Parker,Male,34,65.0,5,13601,2720.2,40.0,-0.8503989874187777,0.16787242191517784,0.22644757847774635,-0.0096359706361565,-0.024705521438245906
10973,Rachel Simpson,Male,54,810.5,1,3231,3231.0,0.0,2.5006573675260615,-2.65019315781003,-2.3569959943539343,0.6978932433913252,-1.6378635338698064
10974,Jacob Brown,Female,59,269.0,5,14223,2844.6,20.0,0.0665902767109972,0.16787242191517784,0.30682779938612587,0.16267537279575178,-0.8312845276540262
10975,Dale Bond,Female,31,25.0,4,8847,2211.75,50.0,-1.030200803914812,-0.2998031256302177,-0.5465913252854832,-0.713910107034498,0.37858398166964424
10976,Daniel Ortiz,Male,62,84.0,4,11584,2896.0,75.0,-0.7649931245831614,-0.2998031256302177,-0.06208686226621132,0.23387153881182973,1.3868077394393696
10977,Stephen Holmes,Female,40,57.0,12,35517,2959.75,33.33333333333333,-0.8863593507179846,2.1511925004334334,1.9518813516281548,0.3221741766235994,-0.2935651901768395
10978,Jennifer Kelly,Male,65,605.0,2,3061,1530.5,0.0,1.5769255352776852,-1.6101289998490542,-2.4541286066096517,-1.65753633463086,-1.6378635338698064
10979,Sara Brown,Female,42,308.0,3,10871,3623.6666666666665,33.33333333333333,0.24189704779463062,-0.8721917360457984,-0.1762750090267872,1.2417913209979377,-0.2935651901768395
10981,Anthony Clark,Male,26,133.0,6,20533,3422.1666666666665,16.666666666666664,-0.5447358993755194,0.5632864632409723,0.9668406621585888,0.9626857285419127,-0.9657143620233231
10982,Ricky Jacobson,Male,56,287.0,2,4062,2031.0,50.0,0.1475010941342126,-1.6101289998490542,-1.9456548692716888,-0.9642740565949272,0.37858398166964424
10983,Jessica Thompson,Female,45,629.0,3,6436,2145.3333333333335,66.66666666666666,1.6848066251753058,-0.8721917360457984,-1.1184784302883226,-0.805906449957348,1.0507331535161275
10984,Jeffery Alvarez,Female,61,506.0,1,4455,4455.0,100.0,1.1319160394500003,-2.65019315781003,-1.7796772450845708,2.3933038893773024,2.395031497209095
10985,James Macias,Male,34,587.0,8,24093,3011.625,50.0,1.4960147178544698,1.2079365798761548,1.2542517731096061,0.3940282838625884,0.37858398166964424
10986,Jo Brown,Male,41,96.0,5,9669,1933.8,20.0,-0.7110525796343511,0.16787242191517784,-0.386892960646887,-1.0989096078938136,-0.8312845276540262
10987,Kristina Diaz,Female,35,112.0,9,32144,3571.5555555555557,66.66666666666666,-0.6391318530359373,1.478198296134015,1.7725061238991302,1.1696101669522385,1.0507331535161275
10988,Cassandra Payne,Male,27,663.0,5,10019,2003.8,60.0,1.837638169196935,0.16787242191517784,-0.3229775891400334,-1.001949848727949,0.7818734847775344
10989,Daniel Garcia,Male,28,69.0,9,12341,1371.2222222222222,33.33333333333333,-0.8324188057691743,1.478198296134015,0.051699401670449924,-1.8781582628281093,-0.2935651901768395
10990,James Silva,Male,54,122.0,7,20042,2863.1428571428573,14.285714285714285,-0.5941813989119288,0.9058096857184332,0.9233335760855444,0.18835981512173022,-1.0617356722871063
10991,Benjamin Cabrera,Male,18,176.0,4,12879,3219.75,25.0,-0.35144894664228254,-0.2998031256302177,0.12840125826197696,0.6823104249539541,-0.6296397761000811
10992,Christina Hall,Female,37,275.0,1,1527,1527.0,100.0,0.09356054918540234,-2.65019315781003,-2.515878954572985,-1.6623843225891533,2.395031497209095
10993,Victor Martinez,Female,28,193.0,4,6851,1712.75,0.0,-0.275033174631468,-0.2998031256302177,-1.0061643313197197,-1.405094675945448,-1.6378635338698064
10994,Laura Knapp,Male,35,251.0,2,6772,3386.0,50.0,-0.014320540712218237,-1.6101289998490542,-1.0270108091951706,0.9125898529728828,0.37858398166964424
10995,Bridget Beltran,Female,55,92.0,5,11682,2336.4,80.0,-0.7290327612839546,0.16787242191517784,-0.04694403980810227,-0.5412524787484259,1.5884524909933146
10996,Michael Garcia,Male,45,171.0,5,11383,2276.6,80.0,-0.3739241737042868,0.16787242191517784,-0.09355001929769616,-0.6240838158644076,1.5884524909933146
10997,Adam Hunt,Female,68,68.0,2,8445,4222.5,0.0,-0.8369138511815751,-1.6101289998490542,-0.6301797382817603,2.0712589750049664,-1.6378635338698064
10998,Joseph Sosa,Male,22,810.5,3,5326,1775.3333333333333,33.33333333333333,2.5006573675260615,-0.8721917360457984,-1.458729143629788,-1.3184080341197761,-0.2935651901768395
10999,Micheal Dorsey,Male,65,656.0,2,3307,1653.5,100.0,1.806172851310129,-1.6101289998490542,-2.315213666122225,-1.487164186382269,2.395031497209095
11000,Madison Johnson,Male,48,296.0,3,8174,2724.6666666666665,33.33333333333333,0.18795650284582033,-0.8721917360457984,-0.688805415474296,-0.003449014575096518,-0.2935651901768395
11001,Stephen Brown,Female,60,20.0,4,5289,1322.25,0.0,-1.0526760309768162,-0.2998031256302177,-1.4712587926806613,-1.9459916181493075,-1.6378635338698064
11002,Johnny Keller,Female,70,486.0,3,6332,2110.6666666666665,66.66666666666666,1.0420151312019832,-0.8721917360457984,-1.147759658263933,-0.8539246164013956,1.0507331535161275
11003,Dr. Janet Knapp,Female,31,97.0,4,9743,2435.75,25.0,-0.7065575342219502,-0.2998031256302177,-0.3731886864447208,-0.4036388777037308,-0.6296397761000811
11004,Leah Baker,Female,22,810.5,4,9524,2381.0,25.0,2.5006573675260615,-0.2998031256302177,-0.41405268692412817,-0.4794752607656036,-0.6296397761000811
11005,William White,Male,59,18.0,4,9811,2452.75,50.0,-1.061666121801618,-0.2998031256302177,-0.36068702089274196,-0.38009150762059224,0.37858398166964424
11006,William Adams,Male,63,347.0,6,14834,2472.3333333333335,50.0,0.4172038188782641,0.5632864632409723,0.3824347635190391,-0.35296586071109415,0.37858398166964424
11007,Molly Lester,Male,31,557.0,6,18637,3106.1666666666665,50.0,1.361163355482444,0.5632864632409723,0.7926843093715681,0.5249816728788662,0.37858398166964424
11008,Maria Hubbard,Female,51,343.0,7,25619,3659.8571428571427,14.285714285714285,0.3992236372286606,0.9058096857184332,1.3646468034994326,1.291920176076888,-1.0617356722871063
11009,Mary Stevens,Male,47,315.0,5,7551,1510.2,0.0,0.2733623656814366,0.16787242191517784,-0.8313027446697019,-1.6856546647889608,-1.6378635338698064
11010,Tammy Castillo,Female,47,741.0,3,6492,2164.0,0.0,2.188251711364202,-0.8721917360457984,-1.1029069658059591,-0.7800505141797842,-1.6378635338698064
11011,Amy Allen,Male,45,120.0,8,29926,3740.75,62.5,-0.6031714897367305,1.2079365798761548,1.6439810131848582,1.4039680610313185,0.8826958605545069
11012,Robin Jenkins,Female,63,33.0,3,10052,3350.6666666666665,66.66666666666666,-0.9942404406156051,-0.8721917360457984,-0.31706688408633965,0.8636482602510651,1.0507331535161275
11013,Karen Huang,Male,38,18.0,6,14022,2337.0,33.33333333333333,-1.061666121801618,0.5632864632409723,0.2812438080310858,-0.5404213950984328,-0.2935651901768395
11014,Jordan Lopez,Male,56,641.0,5,13440,2688.0,20.0,1.7387471701241162,0.16787242191517784,0.20504266972133728,-0.05423745985245402,-0.8312845276540262
11015,Laura Fowler,Female,20,470.0,6,11382,1897.0,83.33333333333334,0.9700944046035694,0.5632864632409723,-0.09370793722479762,-1.1498827384267254,1.7228823253626118
11016,Mitchell Powell,Female,18,810.5,1,3783,3783.0,100.0,2.5006573675260615,-2.65019315781003,-2.0735402493051844,1.4624902013850012,2.395031497209095
11017,Katherine Peterson,Female,56,45.0,5,18551,3710.2,60.0,-0.9402998956667948,0.16787242191517784,0.784370304227011,1.3616520518525017,0.7818734847775344
11018,Rachel Smith MD,Female,60,515.0,9,26259,2917.6666666666665,11.11111111111111,1.172371448161608,1.478198296134015,1.4090014661386636,0.26388289283935906,-1.1897640859721508
11019,Sara Mcgee,Female,66,109.0,5,11940,2388.0,0.0,-0.6526169892731399,0.16787242191517784,-0.007677667420792233,-0.4697792848490171,-1.6378635338698064
11020,James Hernandez,Female,43,52.0,6,24619,4103.166666666667,33.33333333333333,-0.9088345777799888,0.5632864632409723,1.2930745032700839,1.9059656712841115,-0.2935651901768395
11021,Jennifer Griffin,Male,40,387.0,3,6340,2113.3333333333335,0.0,0.5970056353742983,-0.8721917360457984,-1.1454902450264133,-0.8502309112903147,-1.6378635338698064
11022,Jamie Murphy,Male,48,29.0,4,12002,3000.5,0.0,-1.0122206222652086,-0.2998031256302177,0.0016319792433376233,0.3786186078522992,-1.6378635338698064
11023,Marcus Alvarez,Female,25,37.0,4,12737,3184.25,25.0,-0.9762602589660017,-0.2998031256302177,0.1084722901218753,0.6331379756626941,-0.6296397761000811
11024,Brent Jackson,Male,40,376.0,3,7182,2394.0,66.66666666666666,0.5475601358378889,-0.8721917360457984,-0.9213570079845751,-0.46146844834908585,1.0507331535161275
11025,Ryan Arroyo,Male,23,189.0,10,32501,3250.1,50.0,-0.2930133562810714,1.7226797568589909,1.792360740125107,0.7243494062494396,0.37858398166964424
11026,Ana Barr,Male,40,151.0,4,5041,1260.25,50.0,-0.463825081952304,-0.2998031256302177,-1.557574126030114,-2.0318702619819304,0.37858398166964424
11027,Heather Ho,Male,20,113.0,7,20299,2899.8571428571427,71.42857142857143,-0.6346368076235366,0.9058096857184332,0.946237402834449,0.23921421941892812,1.2427757740436947
11028,Mrs. Heather Love,Female,40,108.0,3,6869,2289.6666666666665,66.66666666666666,-0.6571120346855408,-0.8721917360457984,-1.0014481273325413,-0.605984660820113,1.0507331535161275
11029,John Richmond,Female,44,40.0,3,11685,3895.0,66.66666666666666,-0.9627751227287991,-0.8721917360457984,-0.04648249021713094,1.617625816050385,1.0507331535161275
11030,Victor Smith,Female,50,174.0,3,6412,2137.3333333333335,33.33333333333333,-0.3604390374670842,-0.8721917360457984,-1.1251934278751121,-0.8169875652905896,-0.2935651901768395
11031,Kelly Ferrell,Female,20,98.0,9,24829,2758.777777777778,33.33333333333333,-0.7020624888095494,1.478198296134015,1.3083428794500909,0.043799629970809266,-0.2935651901768395
11032,Richard Bradley,Female,60,333.0,7,13527,1932.4285714285713,42.857142857142854,0.35427318310465206,0.9058096857184332,0.21664093820272845,-1.1008092276652266,0.09052005087829401
11033,Tammy Johnson,Female,27,310.0,3,7667,2555.6666666666665,33.33333333333333,0.25088713861943235,-0.8721917360457984,-0.8039003202854871,-0.23753757598982705,-0.2935651901768395
11034,David Fowler,Female,58,17.0,7,22687,3241.0,28.57142857142857,-1.0661611672140188,0.9058096857184332,1.1461644927290222,0.7117446375578773,-0.4856078107044062
11035,Sarah Mason,Male,50,338.0,8,18866,2358.25,50.0,0.37674841016665633,1.2079365798761548,0.8146370603788541,-0.5109871824945096,0.37858398166964424
11036,Elijah Harris,Male,27,143.0,9,25806,2867.3333333333335,22.22222222222222,-0.4997854452515108,1.478198296134015,1.3777202342895418,0.1941642088677139,-0.7416646380744951
11037,Teresa Smith,Female,25,46.0,9,22742,2526.8888888888887,44.44444444444444,-0.935804850254394,1.478198296134015,1.1505170836037044,-0.2773988103135715,0.15453425772081633
11038,Melissa Graves,Male,69,561.0,4,14611,3652.75,25.0,1.3791435371320475,-0.2998031256302177,0.3552071641967647,1.28207579236566,-0.6296397761000811
11040,John Price,Male,36,549.0,3,5937,1979.0,66.66666666666666,1.3252029921832371,-0.8721917360457984,-1.263531902173,-1.036301306260998,1.0507331535161275
11041,Daniel French,Female,51,17.0,6,16090,2681.6666666666665,50.0,-1.0661611672140188,0.5632864632409723,0.5285320261759723,-0.06301000949127056,0.37858398166964424
11042,Mario Bartlett,Female,53,687.0,2,8344,4172.0,50.0,1.9455192590945556,-1.6101289998490542,-0.651806290688913,2.001309434463878,0.37858398166964424
11043,Anthony Gates,Female,26,334.0,4,15672,3918.0,50.0,0.3587682285170529,-0.2998031256302177,0.4812165290213306,1.6494840226334546,0.37858398166964424
11044,Amanda Allen,Female,51,152.0,6,15266,2544.3333333333335,50.0,-0.4593300365399031,0.5632864632409723,0.4340354471380176,-0.253235822711919,0.37858398166964424
11045,Kimberly Evans,Male,61,520.0,9,27487,3054.1111111111113,44.44444444444444,1.1948466752236124,1.478198296134015,1.4911592819366466,0.4528774710229816,0.15453425772081633
11046,James Garcia,Male,67,477.0,6,22548,3758.0,16.666666666666664,1.0015597224903754,0.5632864632409723,1.1351171045837263,1.427861715968621,-0.9657143620233231
11047,Sara Vargas,Female,24,624.0,1,2163,2163.0,100.0,1.6623313981133014,-2.65019315781003,-2.515878954572985,-0.7814356535964394,2.395031497209095
11048,David Ross,Male,54,543.0,5,9225,1845.0,60.0,1.2982327197088321,0.16787242191517784,-0.47138781799680124,-1.2219099880927964,0.7818734847775344
11049,Dawn Martin,Male,54,190.0,8,18592,2324.0,12.5,-0.2885183108686705,1.2079365798761548,0.7883387542221693,-0.5584282075149506,-1.1337516549849438
11050,Samuel Barton,Female,28,5.0,9,21356,2372.8888888888887,66.66666666666666,-1.1201017121628292,1.478198296134015,1.0374841664169863,-0.4907102804784739,1.0507331535161275
11051,Stacie Robinson,Female,40,810.5,1,2465,2465.0,0.0,2.5006573675260615,-2.65019315781003,-2.515878954572985,-0.3631235497665659,-1.6378635338698064
11052,Shannon Stafford,Female,61,71.0,6,19434,3239.0,33.33333333333333,-0.8234287149443725,0.5632864632409723,0.8679577753988373,0.7089743587245668,-0.2935651901768395
11053,Tim Taylor DDS,Female,59,292.0,9,24149,2683.222222222222,22.22222222222222,0.16997632119621692,1.478198296134015,1.2584250976119846,-0.06085534817647343,-0.7416646380744951
11054,Jeremiah Garcia,Male,18,343.0,5,10123,2024.6,40.0,0.3992236372286606,0.16787242191517784,-0.30441541993705395,-0.9731389488615206,-0.024705521438245906
11055,Lisa Gallagher,Male,40,143.0,4,10448,2612.0,25.0,-0.4997854452515108,-0.2998031256302177,-0.24761401105691158,-0.15950805551825,-0.6296397761000811
11056,Christian Williams,Male,23,26.0,10,25708,2570.8,30.0,-1.0257057585024112,1.7226797568589909,1.37088077597488,-0.21657579948444441,-0.4279950245461361
11057,Jennifer Henson,Male,19,70.0,3,8753,2917.6666666666665,66.66666666666666,-0.8279237603567734,-0.8721917360457984,-0.5657915896040184,0.26388289283935906,1.0507331535161275
11058,Marc Duncan,Male,34,381.0,7,21295,3042.1428571428573,28.57142857142857,0.5700353628998932,0.9058096857184332,1.0323423355115533,0.43629977070301285,-0.4856078107044062
11059,Nathaniel Phillips,Male,56,745.0,2,6137,3068.5,50.0,2.2062318930138054,-1.6101289998490542,-1.2039816169641036,0.4728080881848535,0.37858398166964424
11060,Kathy Walter,Female,38,227.0,11,32537,2957.909090909091,36.36363636363637,-0.12220163060983881,1.94587384367941,1.7943507684338924,0.3196242608793024,-0.17135624984111492
11061,Tyler Quinn,Female,54,172.0,4,6569,1642.25,0.0,-0.36942912829188596,-0.2998031256302177,-1.0817140813579158,-1.5027470048196403,-1.6378635338698064
11062,Rebecca Smith,Female,48,135.0,4,11255,2813.75,0.0,-0.5357458085507176,-0.2998031256302177,-0.11387711895687161,0.11994382179193867,-1.6378635338698064
11063,Christopher Smith,Male,56,18.0,4,13226,3306.5,50.0,-1.061666121801618,-0.2998031256302177,0.1761910704794817,0.8024712693487935,0.37858398166964424
11064,Henry Martin,Female,51,149.0,3,8251,2750.3333333333335,66.66666666666666,-0.47281517277710566,-0.8721917360457984,-0.6719525835044483,0.0321028971190543,1.0507331535161275
11065,Todd Caldwell,Male,34,50.0,6,14788,2464.6666666666665,33.33333333333333,-0.9178246686047905,0.5632864632409723,0.37685196796982406,-0.3635852629054512,-0.2935651901768395
11066,Ray Jackson,Male,40,205.0,6,17620,2936.6666666666665,33.33333333333333,-0.22109262968265767,0.5632864632409723,0.6918156385373023,0.29020054175580806,-0.2935651901768395
11067,Courtney Snyder,Female,32,295.0,4,14402,3600.5,50.0,0.1834614574334195,-0.2998031256302177,0.3293090307413073,1.2097022578454253,0.37858398166964424
11068,Cameron Gray,Male,57,107.0,6,14890,2481.6666666666665,16.666666666666664,-0.6616070800979417,0.5632864632409723,0.3892078919267665,-0.3400378928223126,-0.9657143620233231
11069,Jennifer Ruiz,Female,23,160.0,5,5581,1116.2,40.0,-0.42336967324069624,0.16787242191517784,-1.3746725863067,-2.2313995949511134,-0.024705521438245906
11070,Caitlin Warner,Female,19,55.0,4,10299,2574.75,25.0,-0.8953494415427863,-0.2998031256302177,-0.2734326773911383,-0.21110449878865659,-0.6296397761000811
11072,Gregory Tran,Female,56,313.0,5,16874,3374.8,40.0,0.2643722748566349,0.16787242191517784,0.6140522733676306,0.8970762915063447,-0.024705521438245906
11073,Mercedes Willis,Male,22,398.0,9,29583,3287.0,33.33333333333333,0.6464511349107078,1.478198296134015,1.623258667081414,0.7754610507240169,-0.2935651901768395
11074,Kenneth Jackson,Male,55,454.0,4,11561,2890.25,25.0,0.8981736780051558,-0.2998031256302177,-0.06565934804960402,0.22590698716606228,-0.6296397761000811
11075,Charles Gomez,Male,43,583.0,2,5980,2990.0,50.0,1.4780345362048664,-1.6101289998490542,-1.2505610723366107,0.3640746439774195,0.37858398166964424
11076,Taylor Ward,Male,52,110.0,8,20249,2531.125,37.5,-0.6481219438607391,1.2079365798761548,0.9418042101511508,-0.27153120584024015,-0.12552789721521845
11077,Katherine Boyd,Male,44,196.0,7,16395,2342.1428571428573,28.57142857142857,-0.2615480383942654,0.9058096857184332,0.5622871910101633,-0.5332978209556344,-0.4856078107044062
11078,Natalie Garrett,Female,32,44.0,9,28617,3179.6666666666665,66.66666666666666,-0.9447949410791957,1.478198296134015,1.5635803808339366,0.6267894200030242,1.0507331535161275
11079,Matthew Yang,Female,49,381.0,4,13991,3497.75,25.0,0.5700353628998932,-0.2998031256302177,0.27726540766500046,1.0673791827841026,-0.6296397761000811
11080,Tamara Morales,Male,20,116.0,7,21180,3025.714285714286,28.57142857142857,-0.621151671386334,0.9058096857184332,1.0226085380150964,0.4135439088579628,-0.4856078107044062
11081,Ann Porter,Male,46,87.0,6,19205,3200.8333333333335,50.0,-0.7515079883459588,0.5632864632409723,0.8466504248191214,0.6561082043222265,0.37858398166964424
11082,Shannon Ryan,Male,33,661.0,4,14864,3716.0,0.0,1.8286480783721333,-0.2998031256302177,0.38606639853603003,1.3696858604691022,-1.6378635338698064
11083,William Lee,Female,57,267.0,8,19507,2438.375,62.5,0.057600185886195476,1.2079365798761548,0.8746973301540328,-0.4000028867350109,0.8826958605545069
11084,Molly Wells,Male,18,342.0,5,13622,2724.4,20.0,0.39472859181625974,0.16787242191517784,0.2292208266429987,-0.0038183850862042383,-0.8312845276540262
11085,Jessica Miller,Male,44,88.0,4,5884,1471.0,25.0,-0.7470129429335579,-0.2998031256302177,-1.2796490552605455,-1.739952129921845,-0.6296397761000811
11086,Sarah Mclaughlin,Male,42,156.0,7,15342,2191.714285714286,42.857142857142854,-0.44134985489029965,0.9058096857184332,0.4429620948748434,-0.7416623646324826,0.09052005087829401
11087,Laura Anderson,Male,50,116.0,4,14582,3645.5,75.0,-0.621151671386334,-0.2998031256302177,0.3516358595155046,1.2720335315949098,1.3868077394393696
11088,Matthew Morales,Male,20,71.0,4,16057,4014.25,50.0,-0.8234287149443725,-0.2998031256302177,0.524841537597059,1.7828036914865186,0.37858398166964424
11089,Ruth Alvarez MD,Female,46,550.0,3,8848,2949.3333333333335,66.66666666666666,1.329698037595638,-0.8721917360457984,-0.5463881655720911,0.30774564103344115,1.0507331535161275
11090,Lisa Bell,Female,21,351.0,5,10882,2176.4,20.0,0.4351840005278675,0.16787242191517784,-0.1744571053147719,-0.7628747854132595,-0.8312845276540262
11091,Eric Pope,Male,44,175.0,7,22463,3209.0,42.857142857142854,-0.3559439920546834,0.9058096857184332,1.12832790266456,0.6674201762249106,0.09052005087829401
11092,Alex Mack,Female,36,443.0,4,11284,2821.0,50.0,0.8487281784687464,-0.2998031256302177,-0.10925158045355289,0.12998608256268895,0.37858398166964424
11093,Jeffrey Gonzalez,Male,25,3.0,8,21833,2729.125,87.5,-1.129091802987631,1.2079365798761548,1.077192349841409,0.0027263986574915045,1.8909196183242323
11094,Jared Farmer,Male,35,349.0,3,7048,2349.3333333333335,33.33333333333333,0.42619390970306575,-0.8721917360457984,-0.9552093670770974,-0.5233380089596851,-0.2935651901768395
11095,Jack Adams,Male,21,141.0,5,10353,2070.6,40.0,-0.5087755360763125,0.16787242191517784,-0.26403267814868436,-0.909422535695381,-0.024705521438245906
11096,Chelsey Reynolds,Male,39,208.0,3,4137,1379.0,33.33333333333333,-0.2076074934454551,-0.8721917360457984,-1.9127739613269648,-1.8673849562541243,-0.2935651901768395
11097,Cynthia Edwards,Male,64,9.0,6,17407,2901.1666666666665,16.666666666666664,-1.1021215305132257,0.5632864632409723,0.6699534085503848,0.2410280924645481,-0.9657143620233231
11098,Robert Moore,Male,29,524.0,3,7926,2642.0,0.0,1.2128268568732157,-0.8721917360457984,-0.7441842031885484,-0.1179538730185937,-1.6378635338698064
11099,Diane Woods,Male,35,810.5,2,5623,2811.5,50.0,2.5006573675260615,-1.6101289998490542,-1.3611973016622003,0.11682725810446445,0.37858398166964424
11100,Laura Hernandez,Female,22,164.0,3,6355,2118.3333333333335,33.33333333333333,-0.40538949159109283,-0.8721917360457984,-1.1412428017917953,-0.8433052142070386,-0.2935651901768395
11101,Eugene Roberts,Female,46,197.0,5,15090,3018.0,40.0,-0.2570529929818645,0.16787242191517784,0.4131914205333104,0.4028585476437654,-0.024705521438245906
11102,Valerie Ruiz,Male,31,203.0,8,17971,2246.375,37.5,-0.23008272050745937,1.2079365798761548,0.7272719735817801,-0.6659496547328113,-0.12552789721521845
11103,Patricia Collins,Female,63,193.0,5,16694,3338.8,40.0,-0.275033174631468,0.16787242191517784,0.5947742470935191,0.8472112725067571,-0.024705521438245906
11104,Michele Hines,Female,51,1.0,5,12976,2595.2,60.0,-1.1380818938124326,0.16787242191517784,0.14188880237207535,-0.1827783977180578,0.7818734847775344
11105,Victoria Smith,Female,24,33.0,7,21020,3002.8571428571427,42.857142857142854,-0.9942404406156051,0.9058096857184332,1.0089775833857941,0.3818835793344148,0.09052005087829401
11106,Darlene Cook,Male,39,352.0,6,11306,1884.3333333333333,16.666666666666664,0.43967904594026835,0.5632864632409723,-0.10575047347891241,-1.167427837704358,-0.9657143620233231
11107,Timothy Wright,Male,44,691.0,7,14278,2039.7142857142858,42.857142857142854,1.9634994407441588,0.9058096857184332,0.3137654096324291,-0.9522035559640746,0.09052005087829401
11108,Lisa Brandt,Male,19,1.0,10,26154,2615.4,40.0,-1.1380818938124326,1.7226797568589909,1.4017991607565323,-0.15479858150162215,-0.024705521438245906
11109,Jeremiah Adams,Male,28,780.0,1,1844,1844.0,100.0,2.3635584824478353,-2.65019315781003,-2.515878954572985,-1.2232951275094515,2.395031497209095
11110,Cindy Austin,Male,56,68.0,5,6315,1263.0,20.0,-0.8369138511815751,0.16787242191517784,-1.1525916950533284,-2.0280611285861285,-0.8312845276540262
11111,Megan Edwards,Female,54,135.0,5,13018,2603.6,80.0,-0.5357458085507176,0.16787242191517784,0.14769752156105212,-0.1711432266181539,1.5884524909933146
11112,Lisa Atkins,Female,20,38.0,6,11635,1939.1666666666667,33.33333333333333,-0.9717652135536008,0.5632864632409723,-0.054190497575951506,-1.0914760263577639,-0.2935651901768395
11113,Tiffany Ellis,Male,67,289.0,3,7487,2495.6666666666665,33.33333333333333,0.15649118495901435,-0.8721917360457984,-0.8466020601816502,-0.3206459409891397,-0.2935651901768395
11114,Jonathan Craig,Female,65,300.0,4,8407,2101.75,25.0,0.20593668449542377,-0.2998031256302177,-0.6382859619900607,-0.8662754428665711,-0.6296397761000811
11115,Karen Parker,Female,44,25.0,3,12293,4097.666666666667,33.33333333333333,-1.030200803914812,-0.8721917360457984,0.04469439047999865,1.898347404492508,-0.2935651901768395
11116,Lauren Gregory,Female,66,99.0,6,24761,4126.833333333333,83.33333333333334,-0.6975674433971485,0.5632864632409723,1.303413016984031,1.9387473041449506,1.7228823253626118
11117,Samantha Moss,Female,33,462.0,7,25883,3697.5714285714284,57.14285714285714,0.9341340413043626,0.9058096857184332,1.3830758986790495,1.3441597197907418,0.6666479124609942
11118,Donald Owens MD,Female,45,76.0,7,23089,3298.4285714285716,14.285714285714285,-0.8009534878823682,0.9058096857184332,1.1777376231864924,0.791291215485791,-1.0617356722871063
11119,Sean Winters,Male,51,56.0,8,20438,2554.75,50.0,-0.8908543961303854,1.2079365798761548,0.9585045440016896,-0.2388072871217608,0.37858398166964424
11120,Melissa Rogers,Female,31,397.0,2,989,850.4999999999998,0.0,0.641956089498307,-1.6101289998490542,-2.515878954572985,-2.5994311379564032,-1.6378635338698064
11121,Anthony Mcknight,Female,45,16.0,5,14516,2903.2,40.0,-1.0706562126264196,0.16787242191517784,0.34348151730986687,0.24384454261174698,-0.024705521438245906
11122,Tanya Curry,Female,64,125.0,6,15681,2613.5,83.33333333333334,-0.5806962626747263,0.5632864632409723,0.4822485130074607,-0.1574303463932672,1.7228823253626118
11123,David Beltran,Male,24,11.0,4,6077,1519.25,75.0,-1.093131439688424,-0.2998031256302177,-1.221640489043116,-1.673119153068231,1.3868077394393696
11124,Courtney Smith,Male,32,13.0,7,21202,3028.8571428571427,14.285714285714285,-1.0841413488636222,0.9058096857184332,1.0244747373089969,0.41789720416745024,-1.0617356722871063
11125,Kathleen Jones,Male,63,274.0,4,5338,1334.5,50.0,0.08906550377300147,-0.2998031256302177,-1.4546841569869862,-1.9290236602952813,0.37858398166964424
11126,Tammy Melton,Male,59,79.0,3,9687,3229.0,33.33333333333333,-0.7874683516451657,-0.8721917360457984,-0.38354986049995454,0.6951229645580148,-0.2935651901768395
11127,Tiffany Torres,Female,56,541.0,3,4615,1538.3333333333333,100.0,1.2892426288840304,-0.8721917360457984,-1.7162611905645215,-1.646686075867061,2.395031497209095
11128,Nicholas Pitts,Male,35,13.0,4,9065,2266.25,25.0,-1.0841413488636222,-0.2998031256302177,-0.5028368373775478,-0.638420008826789,-0.6296397761000811
11129,William Griffith,Female,29,422.0,7,14593,2084.714285714286,28.57142857142857,0.7543322248083283,0.9058096857184332,0.35299132764993685,-0.8898722822145901,-0.4856078107044062
11130,Carmen Butler,Female,18,371.0,7,19339,2762.714285714286,14.285714285714285,0.5250849087758847,0.9058096857184332,0.8591491141325608,0.0492522422776425,-1.0617356722871063
11131,Robert Todd,Male,60,574.0,5,11504,2300.8,40.0,1.4375791274932586,0.16787242191517784,-0.07454362044868523,-0.5905634419813512,-0.024705521438245906
11132,Katie Gay,Female,25,463.0,2,3469,1734.5,100.0,0.9386290867167635,-1.6101289998490542,-2.229266134299458,-1.374967893633197,2.395031497209095
11133,Mary Bradley,Female,58,43.0,8,25245,3155.625,25.0,-0.9492899864915966,1.2079365798761548,1.338211208876337,0.5934883598609387,-0.6296397761000811
11134,Joseph Jones,Male,65,379.0,5,13230,2646.0,80.0,0.5610452720750915,0.16787242191517784,0.17673462138604415,-0.11241331535197285,1.5884524909933146
11135,Joseph Russell,Male,61,358.0,1,508,850.4999999999998,0.0,0.4666493184146735,-2.65019315781003,-2.515878954572985,-2.5994311379564032,-1.6378635338698064
11136,Aimee James,Female,49,12.0,4,8690,2172.5,75.0,-1.088636394276023,-0.2998031256302177,-0.578775595546347,-0.7682768291382149,1.3868077394393696
11137,Shawn Moore,Male,25,77.0,8,23975,2996.875,75.0,-0.7964584424699674,1.2079365798761548,1.2454261373586988,0.37359747746692407,1.3868077394393696
